hp_post_id,post_datetime,username,post_url,post_tags,post_summary
8469401,2022-08-29 21:02:00+02:00,rawlmark,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Envy-x360-Broken-Hinge/m-p/8469401?search-action-id=576440712071&search-result-uid=8469401,"['HP ENVY - 13-ah1025cl', 'Microsoft Windows 11']","We now have the exact same issue... Just out of warranty, screen is starting to separate from the case due to a broken hinge. We noticed it and have stopped opening the lid in an effort to prevent t..."
8467707,2022-08-27 15:06:00+02:00,ShawnChappel,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Envy-x360-hinge-issue/m-p/8467707?search-action-id=576440712071&search-result-uid=8467707,"['HP ENVY x360 Laptop - 15m-ee0013dx', 'Microsoft Windows 11']",The left hinge seized and broke through the screen when I opened it. I purchased this laptop 2 years ago. I read in several online forums that this has been an issue with these hinges. Does HP o...
8466971,2022-08-26 23:35:00+02:00,ME3333,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Broken-Hinge/m-p/8466971?search-action-id=576440712071&search-result-uid=8466971,[],Am I able to purchase replacement hinges and lid/cover for HP Pavilion x360 15-CR0003TU?
8466758,2022-08-26 14:17:00+02:00,Meked,https://h30434.www3.hp.com/t5/Printer-Ink-Cartridges-Print-Quality/HP-Deskjet-5650-broken-cartridge-latch/m-p/8466758?search-action-id=576440712071&search-result-uid=8466758,[],"I was given an HP Deskjet 5650. It appears to function, but the latches that hold the ink cartridges in place have broken. They snap off close to the hinge. Does anyone know whether it's possible t..."
8466592,2022-08-26 10:29:00+02:00,ohiol,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/hp-envy-x360-right-hinge-broken/m-p/8466592?search-action-id=576440712071&search-result-uid=8466592,['HP ENVY x360 Convertible Laptop PC 13m-bd1000 (460Q3AV)'],"the right hinge on my hp envy x360 broke and pushes the screen out of the casing, I haven't dropped or mishandled this laptop in anyway"
8466192,2022-08-25 21:49:00+02:00,d4dapo,https://h30434.www3.hp.com/t5/Notebook-Boot-and-Lockup/My-laptop-doesn-t-start-up-overheats-when-plugged-in-doesn-t/m-p/8466192?search-action-id=576440712071&search-result-uid=8466192,"['HP EliteBook x360 1030 G3 Notebook PC', 'Microsoft Windows 11']","Good morning HP support, I use an HP EliteBook 1030 G3 x360. few months ago, the left hinge got bad and eventually affected the left side of the screen (it got broken). I tried to get a replacement s..."
8465935,2022-08-25 14:12:00+02:00,Breizh1,https://h30434.www3.hp.com/t5/Business-Notebooks/2-months-to-replace-a-hinge/m-p/8465935?search-action-id=576440712071&search-result-uid=8465935,"['HP ENVY x360 Convertible Laptop PC 13m-bd1000 (460Q3AV)', 'Microsoft Windows 11']",...iddle of October. For a hinge!! But now it's saying it's because of the LCD back cover. That's not what was broken when I sent it in last week! So am I just not supposed to work for 2 months? I guess I...
8464896,2022-08-24 13:57:00+02:00,MysteryUser1,https://h30434.www3.hp.com/t5/Notebook-Wireless-and-Networking/My-HP-Pavilion-s-left-hinge-broken/m-p/8464896?search-action-id=576440712071&search-result-uid=8464896,"['HP Laptop PC 17-by4000 (18B36AV)', 'Microsoft Windows 11']",My HP Pavilion's left hinge broken(where we insert the charger is broken) and day to day the crack gets worse. NEED HELP. So my screen and the lower part is geting separated sort of.
8464586,2022-08-24 09:40:00+02:00,Divinesand,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Envy-x360-Left-Hinge-Broken/m-p/8464586?search-action-id=576440712071&search-result-uid=8464586,"['HP ENVY x360 - 15-bp101na', 'Microsoft Windows 10 (64-bit)']","Purchased in 2018, as I trusted the HP brand. The left hinge has now failed (total of 3 x screws with brass inserts still attached and small fragments of grey plastic have been recovered).  T..."
8462717,2022-08-22 12:26:00+02:00,Yukon123,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Hinge-on-Chrome-book-broken/m-p/8462717?search-action-id=576440712071&search-result-uid=8462717,['HP Chromebook x360 - 14c-ca0030ca'],Can you repair a broken hinge?
8461341,2022-08-20 20:58:00+02:00,taybry,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Broken-Hinge/m-p/8461341?search-action-id=576440712071&search-result-uid=8461341,"['HP ENVY x360 Laptop - 15m-ee0023dx', 'Microsoft Windows 10 (64-bit)']","Hello!  I purchased my HP Envy x360 August 2020. It has always worked fine with no issue. Today, I went to flip it over so I could use it as a tablet and the bottom right hinge broke. My computer s..."
8460863,2022-08-20 08:09:00+02:00,BFGA,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Notebook-17-by0071ci-screen-hinge-broken/m-p/8460863?search-action-id=576440712071&search-result-uid=8460863,"['HP Notebook - 17-by0071cl', 'Microsoft Windows 11']","The right screen hinge of my Notebook 17-by0071ci has broken. The screen catches when I start to fold it down. It has not been dropped or mishandled, and the problem just appeared yesterday. The c..."
8460637,2022-08-19 23:32:00+02:00,Seetopher,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Broken-Hinge-Never-dropped-or-mishandled/m-p/8460637?search-action-id=576440712071&search-result-uid=8460637,"['HP 17-by2000 Laptop PC series (7EF33AV)', 'Microsoft Windows 11']",Is there some kind of recall on these laptops? The right side of my screen hinge is broken And prying the keyboard cover up. It seems as if the screws holding the hinge down either broke the b...
8459605,2022-08-18 13:42:00+02:00,CT2022,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Envy-x360-Hinge-broken/m-p/8459605?search-action-id=576440712071&search-result-uid=8459605,[],HP Hinge Broken - Several have reported this issue. How can HP help to resolve this?
8459388,2022-08-18 08:15:00+02:00,WA316,https://h30434.www3.hp.com/t5/Notebook-Boot-and-Lockup/HP-Envy-x360-13M-broken-hinge/m-p/8459388?search-action-id=576440712071&search-result-uid=8459388,"['HP Envy x360 13M-BD0023', 'Microsoft Windows 11']",i bought HP Envy x360 13M-BD0023 laptop and the hinge broke after 2 months of use!! hp cyprus is asking for 550€ to fix this manufacturing error without even seeing the laptop!! w...
8459234,2022-08-18 03:58:00+02:00,s1higeo,https://h30434.www3.hp.com/t5/Notebook-Software-and-How-To-Questions/Left-Hinge-broke-on-HP-Envy-x360-resulting-in-subsequent/m-p/8459234?search-action-id=576440712071&search-result-uid=8459234,[],"...f the left hinge becoming broken. Subsequently when trying to attach the hinge back into the casing of the touchscreen, the right hinge was damaged and the screen cracked. Wire connecting the base o..."
8458762,2022-08-17 11:57:00+02:00,talentedshoe,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Broken-hinge-HP-ENVY-x360-15-6-inch-2-in-1-Laptop-PC-15m/m-p/8458762?search-action-id=576440712071&search-result-uid=8458762,"['HP ENVY x360 15.6 inch 2-in-1 Laptop PC 15m-es0000 (268U4AV)', 'Microsoft Windows 10 (64-bit)']","Left hinge has separated from shell of laptop.  This is only 16 months old, with very light usage.  Seeing all of the posts, it looks as if HP would offer to send parts to repair these.  D..."
8457781,2022-08-16 09:45:00+02:00,TomDz99,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Re-HP-Envy-x360-Right-Hinge-Broken/m-p/8457781?search-action-id=576440712071&search-result-uid=8457781,[],I have this same problem as well.  Laptop is only one month out of warranty.  What can I do? Located in Canada
8457160,2022-08-15 15:31:00+02:00,Lodewyk1,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Re-HP-Envy-x360-Right-Hinge-Broken/m-p/8457160?search-action-id=576440712071&search-result-uid=8457160,[],Hello I have the same Problem. I am looking for a repair service. Can you please assist?
8456820,2022-08-15 09:43:00+02:00,sarg1,https://h30434.www3.hp.com/t5/Notebook-Video-Display-and-Touch/Broken-Hinge/m-p/8456820?search-action-id=576440712071&search-result-uid=8456820,"['HP ENVY x360 - 15-bp143cl', 'Microsoft Windows 10 (64-bit)']",I have an HP ENVY x360 Convertible 15-bp1xx (3TS71UA#ABA) laptop. I noticed that the right-side hinge is loose/broken and the front and back are separating from each other on that side. The system s...
8456475,2022-08-14 23:12:00+02:00,Arsh__6,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Broken-left-hinge-on-HP-Envy-x360/m-p/8456475?search-action-id=576440712071&search-result-uid=8456475,"['HP ENVY x360 Laptop - 13-ay0045au', 'Microsoft Windows 10 (64-bit)']",.../t5/Notebook-Hardware-and-Upgrade-Questions/Broken-Hinge-on-          Envy-x360/m-p/8294016      https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Q...
8456379,2022-08-14 18:29:00+02:00,743149,https://h30434.www3.hp.com/t5/Notebook-Video-Display-and-Touch/Broken-Hinge-Makes-Screen-Separate-From-Case/m-p/8456379?search-action-id=576440712071&search-result-uid=8456379,"['HP Notebook - 17-by1062st', 'Microsoft Windows 10 (64-bit)']","This is the second 17"" HP Laptop we've owned. Both times the hinges failed with very little use, causing the case to separate from the display. Luckily the first one was still under warranty. This o..."
8456247,2022-08-14 14:35:00+02:00,Sagaveen,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Envy-x360-Convertible-13-bd0504sa-Left-Hinge-Broken/m-p/8456247?search-action-id=576440712071&search-result-uid=8456247,"['HP Envy x360 Convertible 13-bd0504sa', 'Microsoft Windows 11']",I purchased the HP envy x360 laptop (model as in title description) online and the UK PC world Currys chain was the seller. However within the 30 day period the left hinge broke. There was no s...
8455740,2022-08-14 00:09:00+02:00,mcaspe1,https://h30434.www3.hp.com/t5/Notebook-Video-Display-and-Touch/HP-Envy-360-15M-ED0023DX-Broken-screen-and-Hinge-and-screw/m-p/8455740?search-action-id=576440712071&search-result-uid=8455740,"['HP ENVY x360 Laptop - 15m-ed0023dx', 'Microsoft Windows 11']","Just happened.   I tried closing the lid on My HP Envy 360,    15M-ED0023DX. I heard and felt some creaking then all of a sudden the screen in the lower left at the hinge s..."
8454703,2022-08-12 12:55:00+02:00,colkenmorris,https://h30434.www3.hp.com/t5/Printer-Ink-Cartridges-Print-Quality/Expensive-to-repair-broken-hinge-on-scanner-cover-of-HP/m-p/8454703?search-action-id=576440712071&search-result-uid=8454703,[],I have a broken hinge on the right side of the scanner cover of an HP Officejet Pro 8610 printer.  A company called Mara Import Services says they can fix it for $170.  I paid $100 (on s...
8454127,2022-08-11 22:38:00+02:00,mbalderas25,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-ENVY-x360-left-hinge-part-in-screen-broken/m-p/8454127?search-action-id=576440712071&search-result-uid=8454127,[],The laptop screen has detached from the hinged part on the left side. This happened without the laptop being dropped or damaged. When I went to close the laptop after work it would not close and I n...
8454020,2022-08-11 17:28:00+02:00,Sonia_Manson,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Broken-Hinge-on-Envy-x360/m-p/8454020?search-action-id=576440712071&search-result-uid=8454020,[],"We bought our university-bound daughter a laptop in the spring of 2021, the Envy 360. We then learned of its hinge issues. While still under warranty, we got it fixed in October 2021. Now August 1..."
8453850,2022-08-11 13:19:00+02:00,T_John,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Envy-x360-Hinge-Failure/m-p/8453850?search-action-id=576440712071&search-result-uid=8453850,['Microsoft Windows 11'],...otebook-Hardware-and-Upgrade-Questions/Broken-Hinge-on-HP-Envy-15t-x360/td-p/8139681  https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Envy-x360-Broken-Hinge/td-p/6793400  h...
8453526,2022-08-11 06:37:00+02:00,Jarvisdelight,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Back-hinges-broken-on-my-laptop-can-this-be-repaired/m-p/8453526?search-action-id=576440712071&search-result-uid=8453526,['HP ENVY Laptop - 13-ba0553sa'],"The back hinges have broken of the back of the laptop, can this be fixed?"
8453399,2022-08-11 01:03:00+02:00,ritchiehpfan,https://h30434.www3.hp.com/t5/Notebook-Wireless-and-Networking/Hp-pavilion-laptop-14-ab007la-low-wifi-signal/m-p/8453399?search-action-id=576440712071&search-result-uid=8453399,['Microsoft Windows 10 (64-bit)'],"Hello there Hp Team, I have a HP pavilion 14-ab007la  notebook since 2015 and there was a time I had a good internet signal but since windows keeps sending updates now I only have one bar o..."
8452550,2022-08-10 02:14:00+02:00,edleung25,https://h30434.www3.hp.com/t5/Notebook-Video-Display-and-Touch/broken-hinge/m-p/8452550?search-action-id=576440712071&search-result-uid=8452550,"['HP ENVY - 17-u273cl', 'Microsoft Windows 10 (64-bit)']",I have an HP Envy 17-inch laptop.  Out of nowhere today I noticed that the left-side hinge is loose/broken and the front and back are separating from each other on that side.  The system s...
8452386,2022-08-09 19:23:00+02:00,DDD360Problem,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Envy-360-Broken-Hinge/m-p/8452386?search-action-id=576440712071&search-result-uid=8452386,['HP ENVY x360 Laptop - 15m-ee0023dx'],"After owning the HP Envy 360 for a year and 1/2, the hinge crumbled when I opened the computer. The computer has only had light use. I can see many others have the same issue, and it happens right a..."
8451784,2022-08-09 05:55:00+02:00,Richh1979,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Known-hinge-cover-issue-yet-no-help/m-p/8451784?search-action-id=576440712071&search-result-uid=8451784,['HP ENVY - 13-ah0003na'],...eriod) under extended warranty. Now again the screen is flapping around like it is going to detach at any minute. My understanding is that this is not the hinges themselves but rather the fact that t...
8451720,2022-08-09 03:33:00+02:00,HW82,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Notebook-Left-hinge-broken/m-p/8451720?search-action-id=576440714083&search-result-uid=8451720,['HP Pavilion - 15-au185sa'],Hi     My Laptop's left hinge has broken near the start button. It hasn't fallen down or anything like that... A small crack appeared previously Can someone plz help.. Its not under w...
8451500,2022-08-08 16:14:00+02:00,MamaJ65,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Broken-Hinge/m-p/8451500?search-action-id=576440714083&search-result-uid=8451500,"['HP Notebook - 15-bs033cl', 'Microsoft Windows 10 (64-bit)']",I'm not sure I'm on the right board because there isn't a proper catergory for this issue.  The left hinge is broken and the lid cannot be closed.  Reading other threads this is a HUGE i...
8451343,2022-08-08 12:43:00+02:00,Viper2022,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Broken-Hinge-Envy-X360-13/m-p/8451343?search-action-id=576440714083&search-result-uid=8451343,"['HP ENVY x360 Laptop - 13-ay0021nr', 'Microsoft Windows 10 (64-bit)']","Anyone had any luck getting HP to admit they have a default in the Envy hinges (the back support)?  I have owned the 13"" model for 19 months and the hinge snapped off the back support top.&n..."
8451041,2022-08-08 08:20:00+02:00,Co272,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/I-have-a-hp-pavilion-laptop-that-has-a-broken-casing-between/m-p/8451041?search-action-id=576440714083&search-result-uid=8451041,[],HP Pavilion Laptop.
